0	0.0010000000000000000
0.01	0.0009900000000000000
0.02	0.0009800000000000000
0.03	0.0009700000000000000
0.04	0.0009600000000000000
0.05	0.0009500000000000000
0.06	0.0009400000000000000
0.07	0.0009300000000000000
0.08	0.0009200000000000000
0.09	0.0009100000000000000
0.1	0.0009000000000000000
0.11	0.0008900000000000000
0.12	0.0008800000000000000
0.13	0.0008700000000000000
0.14	0.0008600000000000000
0.15	0.0008500000000000000
0.16	0.0008400000000000000
0.17	0.0008300000000000000
0.18	0.0008200000000000000
0.19	0.0008100000000000000
0.2	0.0008000000000000000
0.21	0.0007900000000000000
0.22	0.0007800000000000000
0.23	0.0007700000000000000
0.24	0.0007600000000000000
0.25	0.0007500000000000000
0.26	0.0007400000000000000
0.27	0.0007300000000000000
0.28	0.0007200000000000000
0.29	0.0007100000000000000
0.3	0.0007000000000000000
0.31	0.0006900000000000000
0.32	0.0006800000000000000
0.33	0.0006700000000000000
0.34	0.0006600000000000000
0.35	0.0006500000000000000
0.36	0.0006400000000000000
0.37	0.0006300000000000000
0.38	0.0006200000000000000
0.39	0.0006100000000000000
0.4	0.0006000000000000000
0.41	0.0005900000000000000
0.42	0.0005800000000000000
0.43	0.0005700000000000000
0.44	0.0005600000000000000
0.45	0.0005500000000000000
0.46	0.0005400000000000000
0.47	0.0005300000000000000
0.48	0.0005200000000000000
0.49	0.0005100000000000000
0.5	0.0005000000000000000
0.51	0.0004900000000000000
0.52	0.0004800000000000000
0.53	0.0004700000000000000
0.54	0.0004600000000000000
0.55	0.0004500000000000000
0.56	0.0004400000000000000
0.57	0.0004300000000000000
0.58	0.0004200000000000000
0.59	0.0004100000000000000
0.6	0.0004000000000000000
0.61	0.0003900000000000000
0.62	0.0003800000000000000
0.63	0.0003700000000000000
0.64	0.0003600000000000000
0.65	0.0003500000000000000
0.66	0.0003400000000000000
0.67	0.0003300000000000000
0.68	0.0003200000000000000
0.69	0.0003100000000000000
0.7	0.0003000000000000000
0.71	0.0002900000000000000
0.72	0.0002800000000000000
0.73	0.0002700000000000000
0.74	0.0002600000000000000
0.75	0.0002500000000000000
0.76	0.0002400000000000000
0.77	0.0002300000000000000
0.78	0.0002200000000000000
0.79	0.0002100000000000000
0.8	0.0002000000000000000
0.81	0.0001900000000000000
0.82	0.0001800000000000000
0.83	0.0001700000000000000
0.84	0.0001600000000000000
0.85	0.0001500000000000000
0.86	0.0001400000000000000
0.87	0.0001300000000000000
0.88	0.0001200000000000000
0.89	0.0001100000000000000
0.9	0.0001000000000000000
0.91	0.0000900000000000000
0.92	0.0000800000000000000
0.93	0.0000700000000000000
0.94	0.0000600000000000001
0.95	0.0000500000000000000
0.96	0.0000400000000000000
0.97	0.0000300000000000000
0.98	0.0000200000000000000
0.99	0.0000100000000000000
1	0.0000000000000000000
